url,title,abstract_text
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0107390,"Well-Loved Music Robustly Relieves Pain: A Randomized, Controlled Trial"," Music has pain-relieving effects, but its mechanisms remain unclear. We sought to verify previously studied analgesic components and further elucidate the underpinnings of music analgesia. Using a well-characterized conditioning-enhanced placebo model, we examined whether boosting expectations would enhance or interfere with analgesia from strongly preferred music. A two-session experiment was performed with 48 healthy, pain experiment-naïve participants. In a first cohort, 36 were randomized into 3 treatment groups, including music enhanced with positive expectancy, non-musical sound enhanced with positive expectancy, and no expectancy enhancement. A separate replication cohort of 12 participants received only expectancy-enhanced music following the main experiment to verify the results of expectancy-manipulation on music. Primary outcome measures included the change in subjective pain ratings to calibrated experimental noxious heat stimuli, as well as changes in treatment expectations. Without conditioning, expectations were strongly in favor of music compared to non-musical sound. While measured expectations were enhanced by conditioning, this failed to affect either music or sound analgesia significantly. Strongly preferred music on its own was as pain relieving as conditioning-enhanced strongly preferred music, and more analgesic than enhanced sound. Our results demonstrate the pain-relieving power of personal music even over enhanced expectations. Trial Information Clinicaltrials.gov NCT01835275."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0101089,Tracing Developmental Trajectories of Oppositional Defiant Behaviors in Preschool Children," Objective Previous studies on developmental trajectories have used ad hoc definitions of oppositional defiant behaviors (ODB), which makes it difficult to compare results. This article defines developmental trajectories of ODB from ages 3 5 based on five different standard measurements derived from three separate instruments. Method A sample of 622 three-year-old preschoolers, followed up at ages 4, 5, and 6, was assessed with the five measures of oppositionality answered by parents and teachers. Growth-Mixture-Modeling (GMM) estimated separate developmental trajectories for each ODB measure for ages 3 to 5. The number of classes-trajectories obtained in each GMM depended on the ODB measure, but two clear patterns emerged four trajectories (persistent low, decreasers, increasers high increasers, persistent moderate persistent high) or three trajectories (persistent low, decreasers, increasers high increasers). Persistent high trajectories accounted for 4.4 9.5 of the children. The trajectories emerging from the different ODB measures at ages 3 to 5 discriminated disruptive disorders, comorbidity, use of services, and impairment at age 6, and globally showed a similar pattern, summarizing longitudinal information on oppositionality in preschool children in a similar way. Trajectories resulting from standard scales of the questionnaires have predictive validity for identifying relevant clinical outcomes, but are measure-specific. The results contribute to knowledge about the development of ODB in preschool children."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0059600,Cognitive Inflexibility in Obsessive-Compulsive Disorder and Major Depression Is Associated with Distinct Neural Correlates," Obsessive-compulsive disorder (OCD) and major depressive disorder (MDD) are frequently co-morbid, and dysfunctional frontal-striatal circuits have been implicated in both disorders. Neurobiological distinctions between OCD and MDD are insufficiently clear, and comparative neuroimaging studies are extremely scarce. OCD and MDD may be characterized by cognitive rigidity at the phenotype level, and frontal-striatal brain circuits constitute the neural substrate of intact cognitive flexibility. In the present study, 18 non-medicated MDD-free patients with OCD, 19 non-medicated OCD-free patients with MDD, and 29 matched healthy controls underwent functional magnetic resonance imaging during performance of a self-paced letter digit task switching paradigm. showed that both patient groups responded slower relative to controls during repeat events, but only in OCD patients slowing was associated with decreased error rates. During switching, patients with OCD showed increased activation of the putamen, anterior cingulate and insula, whereas MDD patients recruited inferior parietal cortex and precuneus to a lesser extent. Patients with OCD and MDD commonly failed to reveal anterior prefrontal cortex activation during switching. This study shows subtle behavioral abnormalities on a measure of cognitive flexibility in MDD and OCD, associated with differential frontal-striatal brain dysfunction in both disorders. These findings may add to the development of biological markers that more precisely characterize frequently co-morbid neuropsychiatric disorders such as OCD and MDD."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0058996,Towards Neuronal Organoids: A Method for Long-Term Culturing of High-Density Hippocampal Neurons," One of the goals in neuroscience is to obtain tractable laboratory cultures that closely recapitulate in vivo systems while still providing ease of use in the lab. Because neurons can exist in the body over a lifetime, long-term culture systems are necessary so as to closely mimic the physiological conditions under laboratory culture conditions. Ideally, such a neuronal organoid culture would contain multiple cell types, be highly differentiated, and have a high density of interconnected cells. However, before these types of cultures can be created, certain problems associated with long-term neuronal culturing must be addressed. We sought to develop a new protocol which may further prolong the duration and integrity of E18 rat hippocampal cultures. We have developed a protocol that allows for culturing of E18 hippocampal neurons at high densities for more than 120 days. These cultured hippocampal neurons are well differentiated with high numbers of synapses, anchored securely to their substrate, have high levels of functional connectivity, and form dense multi-layered cellular networks. We propose that our culture methodology is likely to be effective for multiple neuronal subtypes particularly those that can be grown in Neurobasal B27 media. This methodology presents new avenues for long-term functional studies in neurons."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0061823,Quantifying Collective Attention from Tweet Stream," Online social media are increasingly facilitating our social interactions, thereby making available a massive digital fossil of human behavior. Discovering and quantifying distinct patterns using these data is important for studying social behavior, although the rapid time-variant nature and large volumes of these data make this task difficult and challenging. In this study, we focused on the emergence of collective attention on Twitter, a popular social networking service. We propose a simple method for detecting and measuring the collective attention evoked by various types of events. This method exploits the fact that tweeting activity exhibits a burst-like increase and an irregular oscillation when a particular real-world event occurs otherwise, it follows regular circadian rhythms. The difference between regular and irregular states in the tweet stream was measured using the Jensen-Shannon divergence, which corresponds to the intensity of collective attention. We then associated irregular incidents with their corresponding events that attracted the attention and elicited responses from large numbers of people, based on the popularity and the enhancement of key terms in posted messages or tweets. Next, we demonstrate the effectiveness of this method using a large dataset that contained approximately 490 million Japanese tweets by over 400,000 users, in which we identified 60 cases of collective attentions, including one related to the Tohoku-oki earthquake. Retweet networks were also investigated to understand collective attention in terms of social interactions. This simple method provides a retrospective summary of collective attention, thereby contributing to the fundamental understanding of social behavior in the digital era."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0063085,How We Know It Hurts: Item Analysis of Written Narratives Reveals Distinct Neural Responses to Others' Physical Pain and Emotional Suffering," People are often called upon to witness, and to empathize with, the pain and suffering of others. In the current study, we directly compared neural responses to others physical pain and emotional suffering by presenting participants (n 41) with 96 verbal stories, each describing a protagonist physical and or emotional experience, ranging from neutral to extremely negative. A separate group of participants rated how much physical pain , and how much emotional suffering the protagonist experienced in each story, as well as how vivid and movie-like the story was. Although ratings of Pain, Suffering and Vividness were positively correlated with each other across stories, item-analyses revealed that each scale was correlated with activity in distinct brain regions. Even within regions of the Shared Pain network identified using a separate data set, responses to others physical pain and emotional suffering were distinct. More broadly, item analyses with continuous predictors provided a high-powered method for identifying brain regions associated with specific aspects of complex stimuli like verbal descriptions of physical and emotional events."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062979,Neural Correlates of the Perception for Novel Objects," Perception of novel objects is of enormous importance in our lives. People have to perceive or understand novel objects when seeing an original painting, admiring an unconventional construction, and using an inventive device. However, very little is known about neural mechanisms underlying the perception for novel objects. Perception of novel objects relies on the integration of unusual features of novel objects in order to identify what such objects are. In the present study, functional Magnetic Resonance Imaging (MRI) was employed to investigate neural correlates of perception of novel objects. The neuroimaging data on participants engaged in novel object viewing versus ordinary object viewing revealed that perception of novel objects involves significant activation in the left precuneus (Brodmann area 7) and the right visual cortex. The results suggest that the left precuneus is associated with the integration of unusual features of novel objects, while the right visual cortex is sensitive to the detection of such features. Our findings highlight the left precuneus as a crucial component of the neural circuitry underlying perception of novel objects."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0113871,Personality Change following Internet-Based Cognitive Behavior Therapy for Severe Health Anxiety," Personality traits have traditionally been viewed as stable, but recent studies suggest that they could be affected through psychological treatment. Internet-based cognitive behavior therapy (ICBT) for severe health anxiety (DSM-IV hypochondriasis) has been shown to be effective in reducing health anxiety, but its effect on measures of personality traits has not been investigated. The main aim of this study was to investigate the impact of ICBT on personality traits in the three broad dimensions - neuroticism, extraversion and aggression. We hypothesized that participants in ICBT would reduce their level of neuroticism compared to controls that did not receive the active treatment. No specific predictions were made regarding extraversion and aggression. Data from a randomized controlled trial were used in which participants were allocated to 12 weeks of ICBT (n 40) or to a basic attention control condition (n 41). Personality traits were assessed with the Swedish Universities Scales of Personality and the primary outcome of health anxiety was the Health Anxiety Inventory. There was a significant interaction effect of group and time on neuroticism-related scales, indicating larger pre- to post-treatment reductions in the Internet-based CBT group compared to the control condition. Analyses at 6-month follow-up showed that changes were stable. Traits relating to extraversion and aggression were largely unchanged. This study is the first to demonstrate that a brief ICBT intervention for severe health anxiety causes long-term changes in measures of personality traits related to neuroticism. The treatment thus has a broader impact than just reducing health anxiety. Trial Registration Clinicaltrials.gov (ID NCT00828152)"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062750,Effects of Regulating Positive Emotions through Reappraisal and Suppression on Verbal and Non-Verbal Recognition Memory," Previous research has suggested that regulating emotions through reappraisal does not incur cognitive costs. However, in those experiments, cognitive costs were often assessed by recognition memory for information that was contextually related to the emotionally evocative stimuli and may have been incorporated into the reappraisal script, facilitating memory. Furthermore, there is little research on the cognitive correlates of regulating positive emotions. In the current experiment, we tested memory for information that was contextually unrelated to the emotional stimuli and could not easily be related to the reappraisal. Participants viewed neutral and mildly positive slides and either reappraised, suppressed their emotions, or viewed the images with no emotion regulation instruction. At the same time, they heard abstract words that were unrelated to the picture stimuli. Subsequent verbal recognition memory was lower after reappraising than viewing, whereas non-verbal recognition memory (of the slides) was higher after reappraising, but only for positive pictures and when participants viewed the positive pictures first. Suppression had no significant effect on either verbal or non-verbal recognition scores, although there was a trend towards poorer recognition of verbal information. The findings support the notion that reappraisal is effortful and draws on limited cognitive resources, causing decrements in performance in a concurrent memory task."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062466,Large Number Discrimination in Newborn Fish," Quantitative abilities have been reported in a wide range of species, including fish. Recent studies have shown that adult guppies (Poecilia reticulata) can spontaneously select the larger number of conspecifics. In particular the evidence collected in literature suggest the existence of two distinct systems of number representation a precise system up to 4 units, and an approximate system for larger numbers. Spontaneous numerical abilities, however, seem to be limited to 4 units at birth and it is currently unclear whether or not the large number system is absent during the first days of life. In the present study, we investigated whether newborn guppies can be trained to discriminate between large quantities. Subjects were required to discriminate between groups of dots with a 0.50 ratio (e.g., 7 vs. 14) in order to obtain a food reward. To dissociate the roles of number and continuous quantities that co-vary with numerical information (such as cumulative surface area, space and density), three different experiments were set up in Exp. 1 number and continuous quantities were simultaneously available. In Exp. 2 we controlled for continuous quantities and only numerical information was available in Exp. 3 numerical information was made irrelevant and only continuous quantities were available. Subjects successfully solved the tasks in Exp. 1 and 2, providing the first evidence of large number discrimination in newborn fish. No discrimination was found in experiment 3, meaning that number acuity is better than spatial acuity. A comparison with the onset of numerical abilities observed in shoal-choice tests suggests that training procedures can promote the development of numerical abilities in guppies."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0061623,Boosted Beta Regression," Regression analysis with a bounded outcome is a common problem in applied statistics. Typical examples include regression models for percentage outcomes and the analysis of ratings that are measured on a bounded scale. In this paper, we consider beta regression, which is a generalization of logit models to situations where the response is continuous on the interval (0,1). Consequently, beta regression is a convenient tool for analyzing percentage responses. The classical approach to fit a beta regression model is to use maximum likelihood estimation with subsequent AIC-based variable selection. As an alternative to this established - yet unstable - approach, we propose a new estimation technique called boosted beta regression. With boosted beta regression estimation and variable selection can be carried out simultaneously in a highly efficient way. Additionally, both the mean and the variance of a percentage response can be modeled using flexible nonlinear covariate effects. As a consequence, the new method accounts for common problems such as overdispersion and non-binomial variance structures."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0065382,Low- and High-Volume of Intensive Endurance Training Significantly Improves Maximal Oxygen Uptake after 10-Weeks of Training in Healthy Men," Regular exercise training improves maximal oxygen uptake (VO2max), but the optimal intensity and volume necessary to obtain maximal benefit remains to be defined. A growing body of evidence suggests that exercise training with low-volume but high-intensity may be a time-efficient means to achieve health benefits. In the present study, we measured changes in VO2max and traditional cardiovascular risk factors after a 10 wk. training protocol that involved three weekly high-intensity interval sessions. One group followed a protocol which consisted of 4 4 min at 90 of maximal heart rate (HRmax) interspersed with 3 min active recovery at 70 HRmax (4-AIT), the other group performed a single bout protocol that consisted of 1 4 min at 90 HRmax (1-AIT). Twenty-six inactive but otherwise healthy overweight men (BMI 25 30, age 35 45 y) were randomized to either 1-AIT (n 11) or 4-AIT (n 13). After training, VO2max increased by 10 ( 5.0 mL kg 1 min 1) and 13 ( 6.5 mL kg 1 min 1) after 1-AIT and 4-AIT, respectively (group difference, 0.08). Oxygen cost during running at a sub-maximal workload was reduced by 14 and 13 after 1-AIT and 4-AIT, respectively. Systolic blood pressure decreased by 7.1 and 2.6 mmHg after 1-AIT and 4-AIT respectively, while diastolic pressure decreased by 7.7 and 6.1 mmHg (group difference, 0.84). Both groups had a similar 5 decrease in fasting glucose. Body fat, total cholesterol, LDL-cholesterol, and ox-LDL cholesterol only were significantly reduced after 4-AIT. Our data suggest that a single bout of AIT performed three times per week may be a time-efficient strategy to improve VO2max and reduce blood pressure and fasting glucose in previously inactive but otherwise healthy middle-aged individuals. The 1-AIT type of exercise training may be readily implemented as part of activities of daily living and could easily be translated into programs designed to improve public health. Trial Registration ClinicalTrials.gov NCT00839579"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0028249,A Randomized Controlled Trial of Adjunctive Family Therapy and Treatment as Usual Following Inpatient Treatment for Anorexia Nervosa Adolescents," Research on treatments in anorexia nervosa (AN) is scarce. Although most of the therapeutic programs used in real world practice in AN treatment resort to multidisciplinary approaches, they have rarely been evaluated. Objective To compare two multidimensional post-hospitalization outpatients treatment programs for adolescents with severe AN Treatment as Usual (TAU) versus this treatment plus family therapy (TAU FT). Method Sixty female AN adolescents, aged 13 to 19 years, were included in a randomized parallel controlled trial conducted from 1999 to 2002 for the recruitment, and until 2004 for the 18 months follow-up. Allocation to one of the two treatment groups (30 in each arm) was randomised. The TAU program included sessions for the patient alone as well as sessions with a psychiatrist for the patient and her parents. The TAU FT program was identical to the usual one but also included family therapy sessions targeting intra-familial dynamics, but not eating disorder symptoms. The main Outcome Measure was the Morgan and Russell outcome category (Good or Intermediate versus Poor outcome). Secondary outcome indicators included AN symptoms or their consequences (eating symptoms, body mass index, amenorrhea, number of hospitalizations in the course of follow-up, social adjustment). The evaluators, but not participants, were blind to randomization. At 18 months follow-up, we found a significant group effect for the Morgan and Russell outcome category in favor of the program with family therapy (Intention-to-treat TAU FT 12 30 (40 ) TAU 5 29 (17.2 ) 0.05 Per Protocol analysis respectively 12 26 (46.2 ) 4 27 (14.8 ), 0.01). Similar group effects were observed in terms of achievement of a healthy weight (i.e., BMI 10th percentile) and menstrual status. Adding family therapy sessions, focusing on intra-familial dynamics rather than eating symptomatology, to a multidimensional program improves treatment effectiveness in girls with severe AN. Trial Registration Controlled-trials.com ISRCTN71142875"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0115239,First-in-Human Trial of a Novel Suprachoroidal Retinal Prosthesis," Retinal visual prostheses ( bionic eyes ) have the potential to restore vision to blind or profoundly vision-impaired patients. The medical bionic technology used to design, manufacture and implant such prostheses is still in its relative infancy, with various technologies and surgical approaches being evaluated. We hypothesised that a suprachoroidal implant location (between the sclera and choroid of the eye) would provide significant surgical and safety benefits for patients, allowing them to maintain preoperative residual vision as well as gaining prosthetic vision input from the device. This report details the first-in-human Phase 1 trial to investigate the use of retinal implants in the suprachoroidal space in three human subjects with end-stage retinitis pigmentosa. The success of the suprachoroidal surgical approach and its associated safety benefits, coupled with twelve-month post-operative efficacy data, holds promise for the field of vision restoration. Trial Registration Clinicaltrials.gov NCT01603576"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062656,First Report of Generalized Face Processing Difficulties in Möbius Sequence," Reverse simulation models of facial expression recognition suggest that we recognize the emotions of others by running implicit motor programmes responsible for the production of that expression. Previous work has tested this theory by examining facial expression recognition in participants with Möbius sequence, a condition characterized by congenital bilateral facial paralysis. However, a mixed pattern of findings has emerged, and it has not yet been tested whether these individuals can imagine facial expressions, a process also hypothesized to be underpinned by proprioceptive feedback from the face. We investigated this issue by examining expression recognition and imagery in six participants with Möbius sequence, and also carried out tests assessing facial identity and object recognition, as well as basic visual processing. While five of the six participants presented with expression recognition impairments, only one was impaired at the imagery of facial expressions. Further, five participants presented with other difficulties in the recognition of facial identity or objects, or in lower-level visual processing. We discuss the implications of our findings for the reverse simulation model, and suggest that facial identity recognition impairments may be more severe in the condition than has previously been noted."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0094483,Effects of Insulin Detemir and NPH Insulin on Body Weight and Appetite-Regulating Brain Regions in Human Type 1 Diabetes: A Randomized Controlled Trial," Studies in rodents have demonstrated that insulin in the central nervous system induces satiety. In humans, these effects are less well established. Insulin detemir is a basal insulin analog that causes less weight gain than other basal insulin formulations, including the current standard intermediate-long acting Neutral Protamine Hagedorn (NPH) insulin. Due to its structural modifications, which render the molecule more lipophilic, it was proposed that insulin detemir enters the brain more readily than other insulins. The aim of this study was to investigate whether insulin detemir treatment differentially modifies brain activation in response to food stimuli as compared to NPH insulin. In addition, cerebral spinal fluid (CSF) insulin levels were measured after both treatments. Brain responses to viewing food and non-food pictures were measured using functional Magnetic Resonance Imaging in 32 type 1 diabetic patients, after each of two 12-week treatment periods with insulin detemir and NPH insulin, respectively, both combined with prandial insulin aspart. CSF insulin levels were determined in a subgroup. Insulin detemir decreased body weight by 0.8 kg and NPH insulin increased weight by 0.5 kg (p 0.02 for difference), while both treatments resulted in similar glycemic control. After treatment with insulin detemir, as compared to NPH insulin, brain activation was significantly lower in bilateral insula in response to visual food stimuli, compared to NPH (p 0.02 for right and 0.05 for left insula). Also, CSF insulin levels were higher compared to those with NPH insulin treatment (p 0.003). Our findings support the hypothesis that in type 1 diabetic patients, the weight sparing effect of insulin detemir may be mediated by its enhanced action on the central nervous system, resulting in blunted activation in bilateral insula, an appetite-regulating brain region, in response to food stimuli. Trial Registration ClinicalTrials.gov NCT00626080."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0091753,Genomic Instability in Newborn with Short Telomeres," Telomere length is considered to be a risk factor in adults due to its proved association with cancer incidence and mortality. Since newborn present a wide interindividual variation in mean telomere length, it is relevant to demonstrate if these differences in length can act also as an early risk indicator. To answer this question, we have measured the mean telomere length of 74 samples of cord blood from newborns and studied its association with the basal genetic damage, measured as the frequency of binucleated cells carrying micronuclei. In addition, we have challenged the cells of a subgroup of individuals (N 35) against mitomycin-C (MMC) to establish their sensitivity to induced genomic instability. indicate that newborn with shorter telomeres present significantly higher levels of genetic damage when compared to those with longer telomeres. In addition, the cellular response to MMC was also significantly higher among those samples from subjects with shorter telomeres. Independently of the causal mechanisms involved, our results show for the first time that telomere length at delivery influence both the basal and induced genetic damage of the individual. Impact Individuals born with shorter telomeres may be at increased risk, especially for those biological processes triggered by genomic instability as is the case of cancer and other age-related diseases."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0100241,Is the Conditioned Pain Modulation Paradigm Reliable? A Test-Retest Assessment Using the Nociceptive Withdrawal Reflex," The aim of this study was to determine the reliability of the conditioned pain modulation (CPM) paradigm assessed by an objective electrophysiological method, the nociceptive withdrawal reflex (NWR), and psychophysical measures, using hypothetical sample sizes for future studies as analytical goals. Thirty-four healthy volunteers participated in two identical experimental sessions, separated by 1 to 3 weeks. In each session, the cold pressor test (CPT) was used to induce CPM, and the NWR thresholds, electrical pain detection thresholds and pain intensity ratings after suprathreshold electrical stimulation were assessed before and during CPT. CPM was consistently detected by all methods, and the electrophysiological measures did not introduce additional variation to the assessment. In particular, 99 of the trials resulted in higher NWR thresholds during CPT, with an average increase of 3.4 mA (p 0.001). Similarly, 96 of the trials resulted in higher electrical pain detection thresholds during CPT, with an average increase of 2.2 mA (p 0.001). Pain intensity ratings after suprathreshold electrical stimulation were reduced during CPT in 84 of the trials, displaying an average decrease of 1.5 points in a numeric rating scale (p 0.001). Under these experimental conditions, CPM reliability was acceptable for all assessment methods in terms of sample sizes for potential experiments. The presented results are encouraging with regards to the use of the CPM as an assessment tool in experimental and clinical pain. Trial Registration Clinical Trials.gov NCT01636440"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0104642,Leisure in Children and Adolescents with Juvenile Idiopathic Arthritis: A Systematic Review," The aim of this systematic review is to describe participation in social and physical leisure activities among children and adolescents with JIA, as well as identify potential determinants of leisure participation. Methods Electronic databases were systematically searched for articles published up until June 2013 pertaining to participation in leisure activities among youth with JIA and other rheumatic diseases. Studies were included if they measured involvement in either social or physical leisure activities. Selection and quality appraisal of articles were completed independently by two authors. Eight hundred and ninety-three articles were found through electronic and reference search. One hundred and nine full articles were reviewed to assess for eligibility. Twelve articles met inclusion criteria and findings were reviewed. Most focused on describing participation in physical rather than social activities. suggest that youth with JIA participated less in both social and physical leisure activities as compared to healthy peers, and those with JIA did not meet national recommendations for physical activity. Potential determinants of leisure participation were socio-demographic (age, sex), anthropometric (height, weight) and disease-related (JIA subtype, disease duration, pain, number of swollen or painful joints, stiffness, fatigue, well-being) factors. Characterization of leisure activity remains limited and mostly focused on physical activity in JIA. Assessment of more comprehensive outcome measures is warranted to obtain a better description of leisure in this population. Evidence of the influence of contextual factors as potential determinants of involvement in leisure among children with pediatric rheumatologic diseases is needed."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062356,Contrast Water Therapy and Exercise Induced Muscle Damage: A Systematic Review and Meta-Analysis," The aim of this systematic review was to examine the effect of Contrast Water Therapy (CWT) on recovery following exercise induced muscle damage. Controlled trials were identified from computerized literature searching and citation tracking performed up to February 2013. Eighteen trials met the inclusion criteria all had a high risk of bias. Pooled data from 13 studies showed that CWT resulted in significantly greater improvements in muscle soreness at the five follow-up time points ( 6, 24, 48, 72 and 96 hours) in comparison to passive recovery. Pooled data also showed that CWT significantly reduced muscle strength loss at each follow-up time ( 6, 24, 48, 72 and 96 hours) in comparison to passive recovery. Despite comparing CWT to a large number of other recovery interventions, including cold water immersion, warm water immersion, compression, active recovery and stretching, there was little evidence for a superior treatment intervention. The current evidence base shows that CWT is superior to using passive recovery or rest after exercise the magnitudes of these effects may be most relevant to an elite sporting population. There seems to be little difference in recovery outcome between CWT and other popular recovery interventions."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0066990,Invariance of visual operations at the level of receptive fields," The brain is able to maintain a stable perception although the visual stimuli vary substantially on the retina due to geometric transformations and lighting variations in the environment. This paper presents a theory for achieving basic invariance properties already at the level of receptive fields. Specifically, the presented framework comprises local scaling transformations caused by objects of different size and at different distances to the observer, locally linearized image deformations caused by variations in the viewing direction in relation to the object, locally linearized relative motions between the object and the observer and local multiplicative intensity transformations caused by illumination variations. The receptive field model can be derived by necessity from symmetry properties of the environment and leads to predictions about receptive field profiles in good agreement with receptive field profiles measured by cell recordings in mammalian vision. Indeed, the receptive field profiles in the retina, LGN and V1 are close to ideal to what is motivated by the idealized requirements. By complementing receptive field measurements with selection mechanisms over the parameters in the receptive field families, it is shown how true invariance of receptive field responses can be obtained under scaling transformations, affine transformations and Galilean transformations. Thereby, the framework provides a mathematically well-founded and biologically plausible model for how basic invariance properties can be achieved already at the level of receptive fields and support invariant recognition of objects and events under variations in viewpoint, retinal size, object motion and illumination. The theory can explain the different shapes of receptive field profiles found in biological vision, which are tuned to different sizes and orientations in the image domain as well as to different image velocities in space-time, from a requirement that the visual system should be invariant to the natural types of image transformations that occur in its environment."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062978,Refinement of Neuronal Synchronization with Gamma Oscillations in the Medial Prefrontal Cortex after Adolescence," The marked anatomical and functional changes taking place in the medial prefrontal cortex (PFC) during adolescence set grounds for the high incidence of neuropsychiatric disorders with adolescent onset. Although circuit refinement through synapse pruning may constitute the anatomical basis for the cognitive differences reported between adolescents and adults, a physiological correlate of circuit refinement at the level of neuronal ensembles has not been demonstrated. We have recorded neuronal activity together with local field potentials in the medial PFC of juvenile and adult mice under anesthesia, which allowed studying local functional connectivity without behavioral or sensorial interference. Entrainment of pyramidal neurons and interneurons to gamma oscillations, but not to theta or beta oscillations, was reduced after adolescence. Interneurons were synchronized to gamma oscillations across a wider area of the PFC than pyramidal neurons, and the span of interneuron synchronization was shorter in adults than juvenile mice. Thus, transition from childhood to adulthood is characterized by reduction of the strength and span of neuronal synchronization specific to gamma oscillations in the mPFC. The more restricted and weak ongoing synchronization in adults may allow a more dynamic rearrangement of neuronal ensembles during behavior and promote parallel processing of information."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0066451,Psychiatric Comorbidity in Patients from the Addictive Disorders Assistance Units of Galicia: The COPSIAD Study," The objective of this study is to assess the prevalence of psychiatric comorbidity in patients under treatment within the addictive disorders assistance units of Galicia (Spain). A total of 64 healthcare professionals performed clinical diagnosis of mental disorders (on DSM IV-TR criteria) in 2300 patients treated throughout March 2010 in 21 addictive disorders assistance units. 56.3 of patients with substance abuse dependency also showed some other mental disorder, 42.2 of patients suffering from at least an Axis I condition and 20.2 from some Axis II condition. Mood and anxiety disorders and borderline and antisocial personality disorders were the most frequent disorders in both axes. A high comorbidity was found between mental and substance use disorders (SUD) in patients seen at the addictive disorders assistance units of Galicia."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0100719,No Evidence that MDMA-Induced Enhancement of Emotional Empathy Is Related to Peripheral Oxytocin Levels or 5-HT1a Receptor Activation," The present study aimed at investigating the effect of MDMA on measures of empathy and social interaction, and the roles of oxytocin and the 5-HT1A receptor in these effects. The design was placebo-controlled within-subject with 4 treatment conditions MDMA (75 mg), with or without pindolol (20 mg), oxytocin nasal spray (40 IU 16 IU) or placebo. Participants were 20 healthy poly-drug MDMA users, aged between 18 26 years. Cognitive and emotional empathy were assessed by means of the Reading the Mind in the Eyes Test and the Multifaceted Empathy Test. Social interaction, defined as trust and reciprocity, was assessed by means of a Trust Game and a Social Ball Tossing Game. showed that MDMA selectively affected emotional empathy and left cognitive empathy, trust and reciprocity unaffected. When combined with pindolol, these effects remained unchanged. Oxytocin did not affect measures of empathy and social interaction. Changes in emotional empathy were not related to oxytocin plasma levels. It was concluded that MDMA (75 mg) selectively enhances emotional empathy in humans. While the underlying neurobiological mechanism is still unknown, it is suggested that peripheral oxytocin does not seem to be the main actor in this potential candidates are the serotonin 2A and the vasopressin 1A receptors. Trial Registration MDMA PSB NTR 2636"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0061271,"Antifatigue Effects of Panax ginseng C.A. Meyer: A Randomised, Double-Blind, Placebo-Controlled Trial"," The present study investigated the antifatigue effects of Panax ginseng C.A. Meyer in 90 subjects (21 men and 69 women) with idiopathic chronic fatigue (ICF) in a randomised, double-blind, placebo-controlled and parallel designed trial. A bespoke 20 ethanol extract of P. ginseng (1 or 2 day 1) or a placebo was administered to each group for 4 weeks, and then fatigue severity was monitored using a self-rating numeric scale (NRS) and a visual analogue scale (VAS) as a primary endpoint. Serum levels of reactive oxygen species (ROS), malondialdehyde (MDA), total glutathione (GSH) contents and glutathione reductase (GSH-Rd) activity were determined. After 4-week, P. ginseng administration decreased the total NRS score, but they were not statistically significant compared with placebo (P 0.05). Mental NRS score was significantly improved by P. ginseng administrations as 20.4 5.0 to 15.1 6.5 95 CI 2.3 8.2 for 1 and 20.7 6.3 to 13.8 6.2 95 CI 0.1 4.2 for 2 compared with placebo 20.9 4.5 to 18.8 2.9 95 CI 4.1 9.9, P 0.01 . Only 2 P. ginseng significantly reduced the VAS score from 7.3 1.3 to 4.4 1.8 95 CI 0.7 1.8 compared with the placebo 7.1 1.0 to 5.8 1.3 95 CI 2.2 3.7, P 0.01 . ROS and MDA levels were lowered by P. ginseng compared to placebo. P. ginseng 1 increased GSH concentration and GSH-Rd activity. Our results provide the first evidence of the antifatigue effects of P. ginseng in patients with ICF, and we submit that these changes in antioxidant properties contribute in part to its mechanism. Trial Registration Clinical Research Information Service (CRIS) KCT0000048"
